"都道府県名","地域コード","年","月","地域区分","データ区分","都道府県コード","地域名称","人数","農泊採択地域数","年間訪問者数","調査年.コード.x","調査年.x","地域.x","総面積","耕地面積","耕地面積率","調査年.コード.y","調査年.y","地域.y","人口密度","X65歳以上人口割合","標準財政規模","第1次産業就業者比率","事業所数","事業所数.宿泊業.飲食サービス業.","農家数.販売農家.","調査年.コード","調査年","地域.コード","年平均気温","降水日数","宿泊業飲食サービス業事業所数比率"
"福島県",7502,2023,1,"市区町村","観光来訪者数",7,"玉川村",5254,0,103138,2021100000,"2021年度","福島県 玉川村",4667,749,16.048853653310477,2020100000,"2020年度","福島県 玉川村",251,31.665,2365739,13.87,353,23,476,2020100000,"2020年度",7000,14.1,108,6.515580736543909
"福島県",7503,2023,1,"市区町村","観光来訪者数",7,"平田村",15829,0,309257,2021100000,"2021年度","福島県 平田村",9342,1400,14.986084350246202,2020100000,"2020年度","福島県 平田村",166.4,35.307,2924072,17.29,276,25,479,2020100000,"2020年度",7000,14.1,108,9.057971014492754
"福島県",7504,2023,1,"市区町村","観光来訪者数",7,"浅川町",163,0,2306,2021100000,"2021年度","福島県 浅川町",3743,838,22.38845845578413,2020100000,"2020年度","福島県 浅川町",278.4,34.046,2299901,10.13,336,28,322,2020100000,"2020年度",7000,14.1,108,8.333333333333332
"福島県",7505,2023,1,"市区町村","観光来訪者数",7,"古殿町",4770,0,133900,2021100000,"2021年度","福島県 古殿町",16329,758,4.642047890256599,2020100000,"2020年度","福島県 古殿町",164.4,39.233,2794348,13.36,302,17,334,2020100000,"2020年度",7000,14.1,108,5.629139072847682
"福島県",7521,2023,1,"市区町村","観光来訪者数",7,"三春町",3737,0,85104,2021100000,"2021年度","福島県 三春町",7276,1060,14.568444200109951,2020100000,"2020年度","福島県 三春町",344.8,34.563,5177959,6.39,698,71,520,2020100000,"2020年度",7000,14.1,108,10.17191977077364
"福島県",7522,2023,1,"市区町村","観光来訪者数",7,"小野町",3233,0,75639,2021100000,"2021年度","福島県 小野町",12518,1350,10.784470362677743,2020100000,"2020年度","福島県 小野町",242.7,35.73,3620698,11.72,567,50,508,2020100000,"2020年度",7000,14.1,108,8.818342151675484
"福島県",7541,2023,1,"市区町村","観光来訪者数",7,"広野町",3887,0,37661,2021100000,"2021年度","福島県 広野町",5869,278,4.736752428011586,2020100000,"2020年度","福島県 広野町",366.2,28.788,2659327,3.57,219,31,74,2020100000,"2020年度",7000,14.1,108,14.15525114155251
"福島県",7542,2023,1,"市区町村","観光来訪者数",7,"楢葉町",37701,0,513836,2021100000,"2021年度","福島県 楢葉町",10364,649,6.26206098031648,2020100000,"2020年度","福島県 楢葉町",142,37.412,3237944,3.99,34,2,30,2020100000,"2020年度",7000,14.1,108,5.88235294117647
"福島県",7543,2023,1,"市区町村","観光来訪者数",7,"富岡町",5765,0,86850,2021100000,"2021年度","福島県 富岡町",6839,908,13.27679485304869,2020100000,"2020年度","福島県 富岡町",77.1,22.65,4199715,2.54,5,0,5,2020100000,"2020年度",7000,14.1,108,0
"福島県",7544,2023,1,"市区町村","観光来訪者数",7,"川内村",2803,1,35154,2021100000,"2021年度","福島県 川内村",19735,854,4.32733721814036,2020100000,"2020年度","福島県 川内村",84.5,47.652,1794247,14.11,89,7,113,2020100000,"2020年度",7000,14.1,108,7.865168539325842
"福島県",7546,2023,1,"市区町村","観光来訪者数",7,"双葉町",4834,0,131394,2021100000,"2021年度","福島県 双葉町",5142,703,13.671723064955271,2020100000,"2020年度","福島県 双葉町",0,NA,2485806,NA,0,0,0,2020100000,"2020年度",7000,14.1,108,NA
"福島県",7547,2023,1,"市区町村","観光来訪者数",7,"浪江町",33739,0,491183,2021100000,"2021年度","福島県 浪江町",22314,2380,10.665949628036211,2020100000,"2020年度","福島県 浪江町",30.8,29.537,4967445,5.95,14,0,0,2020100000,"2020年度",7000,14.1,108,0
"福島県",7561,2023,1,"市区町村","観光来訪者数",7,"新地町",4045,0,74048,2021100000,"2021年度","福島県 新地町",4670,1190,25.481798715203425,2020100000,"2020年度","福島県 新地町",259.2,32.853,3444512,10.43,304,16,268,2020100000,"2020年度",7000,14.1,108,5.263157894736842
"福島県",7564,2023,1,"市区町村","観光来訪者数",7,"飯舘村",14902,0,224616,2021100000,"2021年度","福島県 飯舘村",23013,2210,9.603267718246208,2020100000,"2020年度","福島県 飯舘村",23.2,57.284,2920178,23.15,1,0,39,2020100000,"2020年度",7000,14.1,108,0
"兵庫県",28101,2023,1,"市区町村","観光来訪者数",28,"神戸市東灘区",34880,NA,518273,2021100000,"2021年度","兵庫県 神戸市 東灘区",3403,NA,NA,2020100000,"2020年度","兵庫県 神戸市 東灘区",7794.2,23.638,NA,0.15,7959,985,2,2020100000,"2020年度",28000,17.6,98,12.375926623947732
"兵庫県",28102,2023,1,"市区町村","観光来訪者数",28,"神戸市灘区",56308,NA,832849,2021100000,"2021年度","兵庫県 神戸市 灘区",3266,NA,NA,2020100000,"2020年度","兵庫県 神戸市 灘区",10018.1,24.214,NA,0.16,5702,958,0,2020100000,"2020年度",28000,17.6,98,16.801122413188356
"兵庫県",28105,2023,1,"市区町村","観光来訪者数",28,"神戸市兵庫区",45070,NA,685183,2021100000,"2021年度","兵庫県 神戸市 兵庫区",1467,NA,NA,2020100000,"2020年度","兵庫県 神戸市 兵庫区",10031.6,26.825,NA,0.2,7383,1265,0,2020100000,"2020年度",28000,17.6,98,17.133956386292834
"兵庫県",28106,2023,1,"市区町村","観光来訪者数",28,"神戸市長田区",38806,NA,340053,2021100000,"2021年度","兵庫県 神戸市 長田区",1136,NA,NA,2020100000,"2020年度","兵庫県 神戸市 長田区",9385.2,32.572,NA,0.3,5939,855,1,2020100000,"2020年度",28000,17.6,98,14.396363024078127
"兵庫県",28107,2023,1,"市区町村","観光来訪者数",28,"神戸市須磨区",67152,NA,1120432,2021100000,"2021年度","兵庫県 神戸市 須磨区",2893,NA,NA,2020100000,"2020年度","兵庫県 神戸市 須磨区",7294.1,31.754,NA,0.34,4419,598,3,2020100000,"2020年度",28000,17.6,98,13.532473410273818
"兵庫県",28108,2023,1,"市区町村","観光来訪者数",28,"神戸市垂水区",41649,NA,510114,2021100000,"2021年度","兵庫県 神戸市 垂水区",2811,NA,NA,2020100000,"2020年度","兵庫県 神戸市 垂水区",8842,29.321,NA,0.4,5441,751,17,2020100000,"2020年度",28000,17.6,98,13.802609814372357
"兵庫県",28109,2023,1,"市区町村","観光来訪者数",28,"神戸市北区",183058,NA,2692713,2021100000,"2021年度","兵庫県 神戸市 北区",24029,NA,NA,2020100000,"2020年度","兵庫県 神戸市 北区",2132.9,31.197,NA,1.38,5585,704,1055,2020100000,"2020年度",28000,17.6,98,12.605192479856758
"兵庫県",28110,2023,1,"市区町村","観光来訪者数",28,"神戸市中央区",513702,NA,6958276,2021100000,"2021年度","兵庫県 神戸市 中央区",2897,NA,NA,2020100000,"2020年度","兵庫県 神戸市 中央区",6430.6,21.075,NA,0.12,22568,5586,0,2020100000,"2020年度",28000,17.6,98,24.751861042183624
"兵庫県",28111,2023,1,"市区町村","観光来訪者数",28,"神戸市西区",46774,NA,670178,2021100000,"2021年度","兵庫県 神戸市 西区",13801,NA,NA,2020100000,"2020年度","兵庫県 神戸市 西区",2310.9,27.265,NA,2.3,6722,590,1816,2020100000,"2020年度",28000,17.6,98,8.77714965783993
"兵庫県",28201,2023,1,"市区町村","観光来訪者数",28,"姫路市",206693,NA,3271489,2021100000,"2021年度","兵庫県 姫路市",53456,4450,8.32460341215205,2020100000,"2020年度","兵庫県 姫路市",2321,26.845,122770647,0.98,25456,3555,1605,2020100000,"2020年度",28000,17.6,98,13.965273412947832
"兵庫県",28202,2023,1,"市区町村","観光来訪者数",28,"尼崎市",82419,NA,1104735,2021100000,"2021年度","兵庫県 尼崎市",5071,80,1.5775981068822715,2020100000,"2020年度","兵庫県 尼崎市",9061.4,26.135,101766110,0.29,18492,2904,107,2020100000,"2020年度",28000,17.6,98,15.704088254380272
"兵庫県",28203,2023,1,"市区町村","観光来訪者数",28,"明石市",35240,NA,598171,2021100000,"2021年度","兵庫県 明石市",4942,400,8.093889113719142,2020100000,"2020年度","兵庫県 明石市",6409.1,26.224,62890264,0.94,9483,1501,425,2020100000,"2020年度",28000,17.6,98,15.828324369925129
"兵庫県",28204,2023,1,"市区町村","観光来訪者数",28,"西宮市",177308,NA,5442112,2021100000,"2021年度","兵庫県 西宮市",9996,114,1.1404561824729893,2020100000,"2020年度","兵庫県 西宮市",7694.3,23.877,97788142,0.35,14469,2135,144,2020100000,"2020年度",28000,17.6,98,14.755684567005323
"兵庫県",28205,2023,1,"市区町村","観光来訪者数",28,"洲本市",31947,NA,504087,2021100000,"2021年度","兵庫県 洲本市",18238,2450,13.433490514310781,2020100000,"2020年度","兵庫県 洲本市",521.5,36.786,12905817,10.08,2647,358,1287,2020100000,"2020年度",28000,17.6,98,13.524744994333208
"兵庫県",28206,2023,1,"市区町村","観光来訪者数",28,"芦屋市",12609,NA,141052,2021100000,"2021年度","兵庫県 芦屋市",1847,3,0.16242555495397942,2020100000,"2020年度","兵庫県 芦屋市",8333.8,29.444,24021604,0.24,3178,425,1,2020100000,"2020年度",28000,17.6,98,13.373190685966016
"兵庫県",28207,2023,1,"市区町村","観光来訪者数",28,"伊丹市",18223,NA,271132,2021100000,"2021年度","兵庫県 伊丹市",2500,97,3.88,2020100000,"2020年度","兵庫県 伊丹市",7925.5,25.98,42999931,0.69,5971,832,139,2020100000,"2020年度",28000,17.6,98,13.93401440294758
"兵庫県",28208,2023,1,"市区町村","観光来訪者数",28,"相生市",18351,NA,273726,2021100000,"2021年度","兵庫県 相生市",9040,487,5.3871681415929205,2020100000,"2020年度","兵庫県 相生市",1270.4,36.727,8312239,2.42,1438,175,224,2020100000,"2020年度",28000,17.6,98,12.169680111265645
"兵庫県",28209,2023,1,"市区町村","観光来訪者数",28,"豊岡市",72637,NA,936384,2021100000,"2021年度","兵庫県 豊岡市",69755,4920,7.053257830979858,2020100000,"2020年度","兵庫県 豊岡市",537.3,34.227,27738050,5.59,5561,953,1977,2020100000,"2020年度",28000,17.6,98,17.1372055385722
"兵庫県",28210,2023,1,"市区町村","観光来訪者数",28,"加古川市",29631,NA,379023,2021100000,"2021年度","兵庫県 加古川市",13848,2300,16.608896591565568,2020100000,"2020年度","兵庫県 加古川市",2520.1,27.726,50717628,0.8,8861,1239,902,2020100000,"2020年度",28000,17.6,98,13.982620471730053
"兵庫県",28212,2023,1,"市区町村","観光来訪者数",28,"赤穂市",33930,NA,394436,2021100000,"2021年度","兵庫県 赤穂市",12685,837,6.598344501379582,2020100000,"2020年度","兵庫県 赤穂市",996.4,32.888,12831591,2.23,1975,264,254,2020100000,"2020年度",28000,17.6,98,13.367088607594937
"兵庫県",28213,2023,1,"市区町村","観光来訪者数",28,"西脇市",24577,NA,327436,2021100000,"2021年度","兵庫県 西脇市",13244,1130,8.532165508909696,2020100000,"2020年度","兵庫県 西脇市",1002.9,33.548,11872415,1.99,2392,232,579,2020100000,"2020年度",28000,17.6,98,9.698996655518394
"兵庫県",28214,2023,1,"市区町村","観光来訪者数",28,"宝塚市",199514,NA,2396825,2021100000,"2021年度","兵庫県 宝塚市",10180,361,3.5461689587426326,2020100000,"2020年度","兵庫県 宝塚市",5040.8,28.127,45282358,0.86,5904,737,313,2020100000,"2020年度",28000,17.6,98,12.483062330623307
"兵庫県",28215,2023,1,"市区町村","観光来訪者数",28,"三木市",475761,NA,6777213,2021100000,"2021年度","兵庫県 三木市",17651,3050,17.279474250750663,2020100000,"2020年度","兵庫県 三木市",733.1,35.073,18951801,4.25,3462,396,1818,2020100000,"2020年度",28000,17.6,98,11.438474870017332
"兵庫県",28216,2023,1,"市区町村","観光来訪者数",28,"高砂市",16023,NA,130581,2021100000,"2021年度","兵庫県 高砂市",3438,234,6.806282722513089,2020100000,"2020年度","兵庫県 高砂市",2914.4,29.179,21245173,0.61,3408,515,114,2020100000,"2020年度",28000,17.6,98,15.11150234741784
"兵庫県",28217,2023,1,"市区町村","観光来訪者数",28,"川西市",16896,NA,254930,2021100000,"2021年度","兵庫県 川西市",5344,148,2.769461077844311,2020100000,"2020年度","兵庫県 川西市",4679.6,32.292,31834487,0.77,4231,529,148,2020100000,"2020年度",28000,17.6,98,12.502954384306312
"兵庫県",28218,2023,1,"市区町村","観光来訪者数",28,"小野市",34544,NA,467169,2021100000,"2021年度","兵庫県 小野市",9294,2290,24.63955239939746,2020100000,"2020年度","兵庫県 小野市",825,29.107,11570912,2.77,2149,190,1140,2020100000,"2020年度",28000,17.6,98,8.841321544904607
"兵庫県",28219,2023,1,"市区町村","観光来訪者数",28,"三田市",29456,NA,555209,2021100000,"2021年度","兵庫県 三田市",21032,2010,9.556865728413845,2020100000,"2020年度","兵庫県 三田市",1471,26.413,23614523,2.27,2881,328,1185,2020100000,"2020年度",28000,17.6,98,11.384935786185352
"兵庫県",28220,2023,1,"市区町村","観光来訪者数",28,"加西市",24692,NA,447402,2021100000,"2021年度","兵庫県 加西市",15098,3610,23.910451715459004,2020100000,"2020年度","兵庫県 加西市",502.5,33.644,11932625,3.72,2112,168,1696,2020100000,"2020年度",28000,17.6,98,7.954545454545454
"兵庫県",28221,2023,1,"市区町村","観光来訪者数",28,"丹波篠山市",30265,NA,722178,2021100000,"2021年度","兵庫県 丹波篠山市",37759,4300,11.388013453746126,2020100000,"2020年度","兵庫県 丹波篠山市",413.3,34.995,14021694,10.86,2044,201,2287,2020100000,"2020年度",28000,17.6,98,9.833659491193737
"兵庫県",28222,2023,1,"市区町村","観光来訪者数",28,"養父市",70550,NA,595880,2021100000,"2021年度","兵庫県 養父市",42291,1490,3.5232082476176965,2020100000,"2020年度","兵庫県 養父市",330.5,39.541,11674722,8.05,1465,181,766,2020100000,"2020年度",28000,17.6,98,12.35494880546075
"兵庫県",28223,2023,1,"市区町村","観光来訪者数",28,"丹波市",24142,NA,600415,2021100000,"2021年度","兵庫県 丹波市",49321,5500,11.151436507775593,2020100000,"2020年度","兵庫県 丹波市",505.6,35.033,20459041,7.39,3514,301,2900,2020100000,"2020年度",28000,17.6,98,8.565737051792828
"兵庫県",28224,2023,1,"市区町村","観光来訪者数",28,"南あわじ市",101528,NA,1457033,2021100000,"2021年度","兵庫県 南あわじ市",22901,3730,16.28749836251692,2020100000,"2020年度","兵庫県 南あわじ市",450.2,36.151,16015207,21.97,2967,323,2891,2020100000,"2020年度",28000,17.6,98,10.886417256488034
"兵庫県",28225,2023,1,"市区町村","観光来訪者数",28,"朝来市",72869,NA,1211122,2021100000,"2021年度","兵庫県 朝来市",40306,1720,4.267354736267554,2020100000,"2020年度","兵庫県 朝来市",445.7,35.707,12706518,5.5,1866,182,858,2020100000,"2020年度",28000,17.6,98,9.753483386923902
"兵庫県",28226,2023,1,"市区町村","観光来訪者数",28,"淡路市",358913,NA,5353594,2021100000,"2021年度","兵庫県 淡路市",18424,3200,17.368649587494573,2020100000,"2020年度","兵庫県 淡路市",377,38.757,16807897,15.12,2460,316,1398,2020100000,"2020年度",28000,17.6,98,12.845528455284553
"兵庫県",28227,2023,1,"市区町村","観光来訪者数",28,"宍粟市",54472,NA,447995,2021100000,"2021年度","兵庫県 宍粟市",65854,2190,3.3255383120235673,2020100000,"2020年度","兵庫県 宍粟市",486.4,36.325,14910845,4.37,2519,177,1131,2020100000,"2020年度",28000,17.6,98,7.02659785629218
"兵庫県",28228,2023,1,"市区町村","観光来訪者数",28,"加東市",143147,NA,2104460,2021100000,"2021年度","兵庫県 加東市",15755,2830,17.962551570929865,2020100000,"2020年度","兵庫県 加東市",506.4,26.466,12043003,4.34,1916,233,1582,2020100000,"2020年度",28000,17.6,98,12.160751565762004
"兵庫県",28229,2023,1,"市区町村","観光来訪者数",28,"たつの市",45028,NA,528383,2021100000,"2021年度","兵庫県 たつの市",21087,2860,13.562858633281168,2020100000,"2020年度","兵庫県 たつの市",895.9,30.899,21538725,3.09,3660,264,1090,2020100000,"2020年度",28000,17.6,98,7.213114754098362
"兵庫県",28301,2023,1,"市区町村","観光来訪者数",28,"川辺郡猪名川町",23950,NA,404478,2021100000,"2021年度","兵庫県 猪名川町",9033,411,4.549983394221189,2020100000,"2020年度","兵庫県 猪名川町",1438.7,31.708,6908795,2.56,674,70,315,2020100000,"2020年度",28000,17.6,98,10.385756676557865
"兵庫県",28365,2023,1,"市区町村","観光来訪者数",28,"多可郡多可町",12263,NA,284603,2021100000,"2021年度","兵庫県 多可町",18519,1400,7.559803445110427,2020100000,"2020年度","兵庫県 多可町",543.5,37.932,7406859,3.59,1234,72,797,2020100000,"2020年度",28000,17.6,98,5.834683954619125
"兵庫県",28381,2023,1,"市区町村","観光来訪者数",28,"加古郡稲美町",1756,NA,25637,2021100000,"2021年度","兵庫県 稲美町",3492,1570,44.95990836197022,2020100000,"2020年度","兵庫県 稲美町",895.5,32.1,6984407,3.78,1202,84,836,2020100000,"2020年度",28000,17.6,98,6.988352745424292
"兵庫県",28382,2023,1,"市区町村","観光来訪者数",28,"加古郡播磨町",3281,NA,42205,2021100000,"2021年度","兵庫県 播磨町",913,50,5.476451259583789,2020100000,"2020年度","兵庫県 播磨町",3680.6,27.259,7112951,0.57,1064,142,20,2020100000,"2020年度",28000,17.6,98,13.345864661654137
"兵庫県",28442,2023,1,"市区町村","観光来訪者数",28,"神崎郡市川町",9402,NA,128065,2021100000,"2021年度","兵庫県 市川町",8267,877,10.608443207935164,2020100000,"2020年度","兵庫県 市川町",562.4,37.254,3716429,3.5,513,20,276,2020100000,"2020年度",28000,17.6,98,3.898635477582846
"兵庫県",28443,2023,1,"市区町村","観光来訪者数",28,"神崎郡福崎町",5162,NA,96431,2021100000,"2021年度","兵庫県 福崎町",4579,705,15.396374754313168,2020100000,"2020年度","兵庫県 福崎町",915.3,28.147,5451381,2.18,1073,97,291,2020100000,"2020年度",28000,17.6,98,9.040074557315938
"兵庫県",28446,2023,1,"市区町村","観光来訪者数",28,"神崎郡神河町",9423,NA,215780,2021100000,"2021年度","兵庫県 神河町",20223,730,3.609751273302675,2020100000,"2020年度","兵庫県 神河町",408.9,38.197,5186902,3.91,610,57,291,2020100000,"2020年度",28000,17.6,98,9.344262295081968
"兵庫県",28464,2023,1,"市区町村","観光来訪者数",28,"揖保郡太子町",4499,NA,60337,2021100000,"2021年度","兵庫県 太子町",2261,447,19.77001326846528,2020100000,"2020年度","兵庫県 太子町",2121.5,27.019,7432899,1.31,1268,156,191,2020100000,"2020年度",28000,17.6,98,12.302839116719243
"兵庫県",28481,2023,1,"市区町村","観光来訪者数",28,"赤穂郡上郡町",11343,NA,176348,2021100000,"2021年度","兵庫県 上郡町",15026,896,5.96299747105018,2020100000,"2020年度","兵庫県 上郡町",367.7,39.297,4967493,4.5,726,64,223,2020100000,"2020年度",28000,17.6,98,8.81542699724518
"兵庫県",28501,2023,1,"市区町村","観光来訪者数",28,"佐用郡佐用町",17116,NA,383283,2021100000,"2021年度","兵庫県 佐用町",30744,1890,6.147540983606557,2020100000,"2020年度","兵庫県 佐用町",271.4,43.201,8394170,7.35,1026,85,778,2020100000,"2020年度",28000,17.6,98,8.284600389863547
"兵庫県",28585,2023,1,"市区町村","観光来訪者数",28,"美方郡香美町",70214,NA,591064,2021100000,"2021年度","兵庫県 香美町",36877,1500,4.06757599587819,2020100000,"2020年度","兵庫県 香美町",313.1,40.65,8506747,10.58,1359,261,504,2020100000,"2020年度",28000,17.6,98,19.205298013245034
"兵庫県",28586,2023,1,"市区町村","観光来訪者数",28,"美方郡新温泉町",21002,NA,360306,2021100000,"2021年度","兵庫県 新温泉町",24101,1150,4.771586241234804,2020100000,"2020年度","兵庫県 新温泉町",333.2,41.027,6237697,12.09,864,113,648,2020100000,"2020年度",28000,17.6,98,13.078703703703704
"北海道",1101,2023,1,"市区町村","観光来訪者数",1,"札幌市中央区",324494,0,5708318,2021100000,"2021年度","北海道 札幌市 中央区",4642,NA,NA,2020100000,"2020年度","北海道 札幌市 中央区",9261.8,23.14,NA,0.29,23138,4669,6,2020100000,"2020年度",1000,10,151,20.178926441351887
"北海道",1102,2023,1,"市区町村","観光来訪者数",1,"札幌市北区",15721,0,323347,2021100000,"2021年度","北海道 札幌市 北区",6357,NA,NA,2020100000,"2020年度","北海道 札幌市 北区",4578.6,26.709,NA,0.54,9331,1092,64,2020100000,"2020年度",1000,10,151,11.70292573143286
"北海道",1103,2023,1,"市区町村","観光来訪者数",1,"札幌市東区",29141,0,653275,2021100000,"2021年度","北海道 札幌市 東区",5697,NA,NA,2020100000,"2020年度","北海道 札幌市 東区",4659,25.73,NA,0.48,8964,744,73,2020100000,"2020年度",1000,10,151,8.299866131191433
"北海道",1104,2023,1,"市区町村","観光来訪者数",1,"札幌市白石区",9237,0,167861,2021100000,"2021年度","北海道 札幌市 白石区",3447,NA,NA,2020100000,"2020年度","北海道 札幌市 白石区",6156.2,25.095,NA,0.37,8276,695,20,2020100000,"2020年度",1000,10,151,8.397776703721604
"北海道",1105,2023,1,"市区町村","観光来訪者数",1,"札幌市豊平区",34257,0,819674,2021100000,"2021年度","北海道 札幌市 豊平区",4623,NA,NA,2020100000,"2020年度","北海道 札幌市 豊平区",8586.1,25.325,NA,0.36,6476,667,10,2020100000,"2020年度",1000,10,151,10.299567634342187
"北海道",1106,2023,1,"市区町村","観光来訪者数",1,"札幌市南区",103110,0,1173955,2021100000,"2021年度","北海道 札幌市 南区",65748,NA,NA,2020100000,"2020年度","北海道 札幌市 南区",1193.5,35.346,NA,0.83,3670,471,91,2020100000,"2020年度",1000,10,151,12.833787465940055
"北海道",1107,2023,1,"市区町村","観光来訪者数",1,"札幌市西区",28032,0,609705,2021100000,"2021年度","北海道 札幌市 西区",7510,NA,NA,2020100000,"2020年度","北海道 札幌市 西区",7578.2,27.626,NA,0.37,7062,810,14,2020100000,"2020年度",1000,10,151,11.469838572642312
"北海道",1108,2023,1,"市区町村","観光来訪者数",1,"札幌市厚別区",12458,0,248078,2021100000,"2021年度","北海道 札幌市 厚別区",2438,NA,NA,2020100000,"2020年度","北海道 札幌市 厚別区",5405.5,32.716,NA,0.59,3114,340,19,2020100000,"2020年度",1000,10,151,10.918432883750803
"北海道",1109,2023,1,"市区町村","観光来訪者数",1,"札幌市手稲区",31259,0,170353,2021100000,"2021年度","北海道 札幌市 手稲区",5677,NA,NA,2020100000,"2020年度","北海道 札幌市 手稲区",3996.2,31.541,NA,0.49,3455,383,28,2020100000,"2020年度",1000,10,151,11.085383502170767
"北海道",1110,2023,1,"市区町村","観光来訪者数",1,"札幌市清田区",3489,0,35622,2021100000,"2021年度","北海道 札幌市 清田区",5987,NA,NA,2020100000,"2020年度","北海道 札幌市 清田区",3732.7,30.319,NA,0.74,3118,297,22,2020100000,"2020年度",1000,10,151,9.525336754329699
"北海道",1202,2023,1,"市区町村","観光来訪者数",1,"函館市",53762,1,1560799,2021100000,"2021年度","北海道 函館市",67787,1940,2.8619056751294494,2020100000,"2020年度","北海道 函館市",2035.7,35.549,70386099,2.93,13795,2216,146,2020100000,"2020年度",1000,10,151,16.063791228706055
"北海道",1203,2023,1,"市区町村","観光来訪者数",1,"小樽市",68402,0,1220032,2021100000,"2021年度","北海道 小樽市",24383,182,0.7464216872411106,2020100000,"2020年度","北海道 小樽市",1389.7,40.814,31703283,1.38,6090,939,54,2020100000,"2020年度",1000,10,151,15.41871921182266
"北海道",1204,2023,1,"市区町村","観光来訪者数",1,"旭川市",142524,1,2423939,2021100000,"2021年度","北海道 旭川市",74766,13800,18.45758767354145,2020100000,"2020年度","北海道 旭川市",935.7,34.136,82202539,2.57,15201,2100,843,2020100000,"2020年度",1000,10,151,13.81488059996053
"北海道",1205,2023,1,"市区町村","観光来訪者数",1,"室蘭市",13633,0,266616,2021100000,"2021年度","北海道 室蘭市",8101,227,2.8021231946673253,2020100000,"2020年度","北海道 室蘭市",1898.2,36.816,22911749,0.93,4423,748,12,2020100000,"2020年度",1000,10,151,16.91159846258196
"北海道",1206,2023,1,"市区町村","観光来訪者数",1,"釧路市",50918,0,925212,2021100000,"2021年度","北海道 釧路市",136329,10500,7.701956296899412,2020100000,"2020年度","北海道 釧路市",533.4,34.139,49360230,2.18,8871,1449,129,2020100000,"2020年度",1000,10,151,16.334122421373014
"北海道",1207,2023,1,"市区町村","観光来訪者数",1,"帯広市",36564,2,657207,2021100000,"2021年度","北海道 帯広市",61934,22900,36.97484418897536,2020100000,"2020年度","北海道 帯広市",435,29.423,41738956,4.85,9083,1531,580,2020100000,"2020年度",1000,10,151,16.855664428052407
"北海道",1208,2023,1,"市区町村","観光来訪者数",1,"北見市",20137,1,297646,2021100000,"2021年度","北海道 北見市",142741,23700,16.603498644397895,2020100000,"2020年度","北海道 北見市",271.6,33.634,35470061,6.47,5944,842,713,2020100000,"2020年度",1000,10,151,14.165545087483174
"北海道",1209,2023,1,"市区町村","観光来訪者数",1,"夕張市",19320,1,243645,2021100000,"2021年度","北海道 夕張市",76307,726,0.9514199221565519,2020100000,"2020年度","北海道 夕張市",65.7,52.195,4673651,16.79,526,68,111,2020100000,"2020年度",1000,10,151,12.927756653992395
"北海道",1210,2023,1,"市区町村","観光来訪者数",1,"岩見沢市",27560,1,355307,2021100000,"2021年度","北海道 岩見沢市",48102,19700,40.95463806078749,2020100000,"2020年度","北海道 岩見沢市",249.1,36.416,24204187,7.92,3497,457,854,2020100000,"2020年度",1000,10,151,13.068344295110093
"北海道",1211,2023,1,"市区町村","観光来訪者数",1,"網走市",28056,1,852389,2021100000,"2021年度","北海道 網走市",47100,14000,29.723991507431,2020100000,"2020年度","北海道 網走市",165.6,31.486,11908408,13.13,2036,311,305,2020100000,"2020年度",1000,10,151,15.275049115913555
"北海道",1212,2023,1,"市区町村","観光来訪者数",1,"留萌市",8670,1,338905,2021100000,"2021年度","北海道 留萌市",29784,1060,3.558957829707225,2020100000,"2020年度","北海道 留萌市",386.7,36.915,7622449,3.28,1241,191,61,2020100000,"2020年度",1000,10,151,15.390813859790493
"北海道",1213,2023,1,"市区町村","観光来訪者数",1,"苫小牧市",42746,0,1085648,2021100000,"2021年度","北海道 苫小牧市",56165,1240,2.20778064630998,2020100000,"2020年度","北海道 苫小牧市",842.9,29.405,40325061,1.92,7723,1084,34,2020100000,"2020年度",1000,10,151,14.035996374465881
"北海道",1214,2023,1,"市区町村","観光来訪者数",1,"稚内市",15994,0,417688,2021100000,"2021年度","北海道 稚内市",76142,14700,19.306033463791337,2020100000,"2020年度","北海道 稚内市",105.1,32.849,12807266,8.55,2102,346,135,2020100000,"2020年度",1000,10,151,16.460513796384397
"北海道",1215,2023,1,"市区町村","観光来訪者数",1,"美唄市",6112,1,70642,2021100000,"2021年度","北海道 美唄市",27769,9410,33.88670819979113,2020100000,"2020年度","北海道 美唄市",129.4,42.336,8674503,13.01,1098,141,486,2020100000,"2020年度",1000,10,151,12.841530054644808
"北海道",1216,2023,1,"市区町村","観光来訪者数",1,"芦別市",14083,0,328677,2021100000,"2021年度","北海道 芦別市",86504,3540,4.092296309997225,2020100000,"2020年度","北海道 芦別市",91.6,47.75,6032589,10.31,749,116,203,2020100000,"2020年度",1000,10,151,15.48731642189586
"北海道",1217,2023,1,"市区町村","観光来訪者数",1,"江別市",9806,0,197709,2021100000,"2021年度","北海道 江別市",18738,7040,37.57071192229694,2020100000,"2020年度","北海道 江別市",722.2,30.385,25451905,2.77,3579,367,304,2020100000,"2020年度",1000,10,151,10.25426096675049
"北海道",1218,2023,1,"市区町村","観光来訪者数",1,"赤平市",77,0,14050,2021100000,"2021年度","北海道 赤平市",12988,836,6.436710809978442,2020100000,"2020年度","北海道 赤平市",264.3,48.144,4783538,4.5,502,60,68,2020100000,"2020年度",1000,10,151,11.952191235059761
